dataset,model,seed,mode,n_cert,n_cert_minority,train_ratio,n_features,clf_fit_err,clf_test_err,optimism,method,fit,Accuracy,G-Mean,F1,err_0,err_1,U_0,U_1,delta_0,delta_1,covered_0,covered_1
PneumoniaMNIST,GradientBoosting,4,naive,1921,174,10.040229885057471,784,0.0,0.16442307692307695,0.16442307692307695,DKW Sum,True,0.8519230769230769,0.8409103266786494,0.8285077951002227,0.011538461538461539,0.2846153846153846,0.04023194482202332,0.11030378306523039,0.003498499249624813,0.014492996498249127,True,False
PneumoniaMNIST,GradientBoosting,4,naive,1921,174,10.040229885057471,784,0.0,0.16442307692307695,0.16442307692307695,DKW Minimax,True,0.9105769230769231,0.908685896870639,0.9050051072522982,0.03076923076923077,0.14807692307692308,0.04891273466673686,0.11030378306523039,0.003998249124562281,0.014492996498249127,True,False
PneumoniaMNIST,GradientBoosting,4,split,673,61,10.040229885057471,784,0.0,0.19038461538461537,0.19038461538461537,Baseline,True,0.8096153846153846,0.7887335365736494,0.7670588235294118,0.007692307692307693,0.3730769230769231,,,,,,
PneumoniaMNIST,GradientBoosting,4,split,673,61,10.040229885057471,784,0.0,0.19038461538461537,0.19038461538461537,Threshold,True,0.8149038461538461,0.7953591351371743,0.7749853886616014,0.007692307692307693,0.3625,,,,,,
PneumoniaMNIST,GradientBoosting,4,split,673,61,10.040229885057471,784,0.0,0.19038461538461537,0.19038461538461537,SMOTE,True,0.885576923076923,0.8811475715789089,0.8744725738396625,0.025961538461538463,0.20288461538461539,,,,,,
PneumoniaMNIST,GradientBoosting,4,split,673,61,10.040229885057471,784,0.0,0.19038461538461537,0.19038461538461537,Balanced Weights,False,,,,,,,,,,,
PneumoniaMNIST,GradientBoosting,4,split,673,61,10.040229885057471,784,0.0,0.19038461538461537,0.19038461538461537,Slacks Deltas,True,0.8980769230769231,0.8970798286300452,0.9022140221402214,0.14423076923076922,0.05961538461538462,,,,,,
PneumoniaMNIST,GradientBoosting,4,split,673,61,10.040229885057471,784,0.0,0.19038461538461537,0.19038461538461537,Min Deltas,True,0.9091346153846154,0.9090978768560303,0.9098712446351931,0.09903846153846153,0.08269230769230769,,,,,,
PneumoniaMNIST,GradientBoosting,4,split,673,61,10.040229885057471,784,0.0,0.19038461538461537,0.19038461538461537,F Deltas,True,0.9091346153846154,0.9090978768560303,0.9098712446351931,0.09903846153846153,0.08269230769230769,,,,,,
PneumoniaMNIST,GradientBoosting,4,split,673,61,10.040229885057471,784,0.0,0.19038461538461537,0.19038461538461537,CP Sum,True,0.9086538461538461,0.9084075775350384,0.9066797642436148,0.07019230769230769,0.1125,0.12587434034980116,0.3662994296171098,0.003498499249624813,0.027986243121560783,True,True
PneumoniaMNIST,GradientBoosting,4,split,673,61,10.040229885057471,784,0.0,0.19038461538461537,0.19038461538461537,CP Minimax,True,0.85625,0.8486349115006708,0.8709538195943031,0.25769230769230766,0.02980769230769231,0.3000362648959101,0.2849904863049315,0.005997248624312156,0.023988244122061034,True,True
