dataset,model,seed,mode,c1,c2,cost_ratio,n_test,method,cost,err_0,err_1
Costcla Direct Marketing,RandomForest,6,split,1.0,9.159163157989012,9.159163157989012,986,Baseline,1144.4591779825,0.013268998793727383,0.8598726114649682
Costcla Direct Marketing,RandomForest,6,split,1.0,9.159163157989012,9.159163157989012,986,Threshold (cost),1022.164372215,0.14354644149577805,0.5987261146496815
Costcla Direct Marketing,RandomForest,6,split,1.0,9.159163157989012,9.159163157989012,986,CP sum (uncosted),1022.164372215,0.14354644149577805,0.5987261146496815
Costcla Direct Marketing,RandomForest,6,split,1.0,9.159163157989012,9.159163157989012,986,DKW sum (uncosted),1022.164372215,0.14354644149577805,0.5987261146496815
Costcla Direct Marketing,RandomForest,6,split,1.0,9.159163157989012,9.159163157989012,986,CP minimax (uncosted),1101.447471455,0.4873341375150784,0.3057324840764331
Costcla Direct Marketing,RandomForest,6,split,1.0,9.159163157989012,9.159163157989012,986,DKW minimax (uncosted),1101.447471455,0.4873341375150784,0.3057324840764331
Costcla Direct Marketing,RandomForest,6,split,1.0,9.159163157989012,9.159163157989012,986,CP sum (costed),1023.5792582775,0.9010856453558505,0.044585987261146494
Costcla Direct Marketing,RandomForest,6,split,1.0,9.159163157989012,9.159163157989012,986,DKW sum (costed),1023.5792582775,0.9010856453558505,0.044585987261146494
Costcla Direct Marketing,RandomForest,6,split,1.0,9.159163157989012,9.159163157989012,986,CP minimax (costed),966.6429704474999,0.9384800965018094,0.012738853503184714
Costcla Direct Marketing,RandomForest,6,split,1.0,9.159163157989012,9.159163157989012,986,DKW minimax (costed),966.6429704474999,0.9384800965018094,0.012738853503184714
Costcla Direct Marketing,RandomForest,6,split,1.0,9.159163157989012,9.159163157989012,986,CP sum (prior-costed),1082.30022576,0.7708082026537998,0.12101910828025478
Costcla Direct Marketing,RandomForest,6,split,1.0,9.159163157989012,9.159163157989012,986,DKW sum (prior-costed),1067.7351778774998,0.3027744270205066,0.4713375796178344
Costcla Direct Marketing,RandomForest,6,split,1.0,9.159163157989012,9.159163157989012,986,CP minimax (prior-costed),1096.8259107475,0.5971049457177322,0.2356687898089172
Costcla Direct Marketing,RandomForest,6,split,1.0,9.159163157989012,9.159163157989012,986,DKW minimax (prior-costed),1070.5585799649998,0.5211097708082026,0.2802547770700637
Costcla Direct Marketing,RandomForest,6,split,1.0,9.159163157989012,9.159163157989012,986,Oracle (test),966.6429704474999,0.9384800965018094,0.012738853503184714
Costcla Direct Marketing,RandomForest,7,naive,1.0,8.864959242648352,8.864959242648352,986,Baseline,1477.7316819374998,0.009650180940892641,0.8789808917197452
Costcla Direct Marketing,RandomForest,7,naive,1.0,8.864959242648352,8.864959242648352,986,Threshold (cost),1394.6843042149999,0.024125452352231604,0.8152866242038217
Costcla Direct Marketing,RandomForest,7,naive,1.0,8.864959242648352,8.864959242648352,986,CP sum (uncosted),1394.6843042149999,0.024125452352231604,0.8152866242038217
Costcla Direct Marketing,RandomForest,7,naive,1.0,8.864959242648352,8.864959242648352,986,DKW sum (uncosted),1394.6843042149999,0.024125452352231604,0.8152866242038217
Costcla Direct Marketing,RandomForest,7,naive,1.0,8.864959242648352,8.864959242648352,986,CP minimax (uncosted),1307.6951138775,0.06031363088057901,0.7006369426751592
Costcla Direct Marketing,RandomForest,7,naive,1.0,8.864959242648352,8.864959242648352,986,DKW minimax (uncosted),1308.870789395,0.06513872135102533,0.6942675159235668
Costcla Direct Marketing,RandomForest,7,naive,1.0,8.864959242648352,8.864959242648352,986,CP sum (costed),1394.6843042149999,0.024125452352231604,0.8152866242038217
Costcla Direct Marketing,RandomForest,7,naive,1.0,8.864959242648352,8.864959242648352,986,DKW sum (costed),1394.6843042149999,0.024125452352231604,0.8152866242038217
Costcla Direct Marketing,RandomForest,7,naive,1.0,8.864959242648352,8.864959242648352,986,CP minimax (costed),1186.27436045,0.09529553679131483,0.6242038216560509
Costcla Direct Marketing,RandomForest,7,naive,1.0,8.864959242648352,8.864959242648352,986,DKW minimax (costed),1186.27436045,0.09529553679131483,0.6242038216560509
Costcla Direct Marketing,RandomForest,7,naive,1.0,8.864959242648352,8.864959242648352,986,CP sum (prior-costed),1394.6843042149999,0.024125452352231604,0.8152866242038217
Costcla Direct Marketing,RandomForest,7,naive,1.0,8.864959242648352,8.864959242648352,986,DKW sum (prior-costed),1394.6843042149999,0.024125452352231604,0.8152866242038217
Costcla Direct Marketing,RandomForest,7,naive,1.0,8.864959242648352,8.864959242648352,986,CP minimax (prior-costed),1309.6951138775,0.06272617611580217,0.7006369426751592
Costcla Direct Marketing,RandomForest,7,naive,1.0,8.864959242648352,8.864959242648352,986,DKW minimax (prior-costed),1310.870789395,0.06755126658624849,0.6878980891719745
Costcla Direct Marketing,RandomForest,7,naive,1.0,8.864959242648352,8.864959242648352,986,Oracle (test),932.357723745,0.45235223160434257,0.3057324840764331
Costcla Direct Marketing,RandomForest,7,split,1.0,8.864959242648352,8.864959242648352,986,Baseline,1506.389885175,0.0048250904704463205,0.9235668789808917
Costcla Direct Marketing,RandomForest,7,split,1.0,8.864959242648352,8.864959242648352,986,Threshold (cost),946.6686123475,0.715319662243667,0.15286624203821655
Costcla Direct Marketing,RandomForest,7,split,1.0,8.864959242648352,8.864959242648352,986,CP sum (uncosted),1618.8829267975,0.0012062726176115801,0.9936305732484076
Costcla Direct Marketing,RandomForest,7,split,1.0,8.864959242648352,8.864959242648352,986,DKW sum (uncosted),966.4595971525002,0.2135102533172497,0.49044585987261147
Costcla Direct Marketing,RandomForest,7,split,1.0,8.864959242648352,8.864959242648352,986,CP minimax (uncosted),936.496689175,0.44632086851628466,0.3184713375796178
Costcla Direct Marketing,RandomForest,7,split,1.0,8.864959242648352,8.864959242648352,986,DKW minimax (uncosted),936.496689175,0.44632086851628466,0.3184713375796178
Costcla Direct Marketing,RandomForest,7,split,1.0,8.864959242648352,8.864959242648352,986,CP sum (costed),986.0,1.0,0.0
Costcla Direct Marketing,RandomForest,7,split,1.0,8.864959242648352,8.864959242648352,986,DKW sum (costed),986.0,1.0,0.0
Costcla Direct Marketing,RandomForest,7,split,1.0,8.864959242648352,8.864959242648352,986,CP minimax (costed),986.0,1.0,0.0
Costcla Direct Marketing,RandomForest,7,split,1.0,8.864959242648352,8.864959242648352,986,DKW minimax (costed),986.0,1.0,0.0
Costcla Direct Marketing,RandomForest,7,split,1.0,8.864959242648352,8.864959242648352,986,CP sum (prior-costed),966.4595971525002,0.2135102533172497,0.49044585987261147
Costcla Direct Marketing,RandomForest,7,split,1.0,8.864959242648352,8.864959242648352,986,DKW sum (prior-costed),966.4595971525002,0.2135102533172497,0.49044585987261147
Costcla Direct Marketing,RandomForest,7,split,1.0,8.864959242648352,8.864959242648352,986,CP minimax (prior-costed),946.3038616075,0.5729794933655006,0.24203821656050956
Costcla Direct Marketing,RandomForest,7,split,1.0,8.864959242648352,8.864959242648352,986,DKW minimax (prior-costed),946.3038616075,0.5729794933655006,0.24203821656050956
Costcla Direct Marketing,RandomForest,7,split,1.0,8.864959242648352,8.864959242648352,986,Oracle (test),900.2855031075001,0.3208685162846803,0.40764331210191085
Costcla Direct Marketing,RandomForest,8,naive,1.0,9.14349734746978,9.14349734746978,986,Baseline,1394.1268120825,0.024125452352231604,0.8535031847133758
Costcla Direct Marketing,RandomForest,8,naive,1.0,9.14349734746978,9.14349734746978,986,Threshold (cost),1381.1216319975001,0.033775633293124246,0.821656050955414
Costcla Direct Marketing,RandomForest,8,naive,1.0,9.14349734746978,9.14349734746978,986,CP sum (uncosted),1381.1216319975001,0.033775633293124246,0.821656050955414
Costcla Direct Marketing,RandomForest,8,naive,1.0,9.14349734746978,9.14349734746978,986,DKW sum (uncosted),1381.1216319975001,0.033775633293124246,0.821656050955414
Costcla Direct Marketing,RandomForest,8,naive,1.0,9.14349734746978,9.14349734746978,986,CP minimax (uncosted),1325.45080463,0.0735826296743064,0.7133757961783439
Costcla Direct Marketing,RandomForest,8,naive,1.0,9.14349734746978,9.14349734746978,986,DKW minimax (uncosted),1326.45080463,0.07478890229191798,0.7133757961783439
Costcla Direct Marketing,RandomForest,8,naive,1.0,9.14349734746978,9.14349734746978,986,CP sum (costed),1381.1216319975001,0.033775633293124246,0.821656050955414
Costcla Direct Marketing,RandomForest,8,naive,1.0,9.14349734746978,9.14349734746978,986,DKW sum (costed),1381.1216319975001,0.033775633293124246,0.821656050955414
Costcla Direct Marketing,RandomForest,8,naive,1.0,9.14349734746978,9.14349734746978,986,CP minimax (costed),1308.68207749,0.10253317249698432,0.6687898089171974
Costcla Direct Marketing,RandomForest,8,naive,1.0,9.14349734746978,9.14349734746978,986,DKW minimax (costed),1308.68207749,0.10253317249698432,0.6687898089171974
Costcla Direct Marketing,RandomForest,8,naive,1.0,9.14349734746978,9.14349734746978,986,CP sum (prior-costed),1381.1216319975001,0.033775633293124246,0.821656050955414
Costcla Direct Marketing,RandomForest,8,naive,1.0,9.14349734746978,9.14349734746978,986,DKW sum (prior-costed),1381.1216319975001,0.033775633293124246,0.821656050955414
Costcla Direct Marketing,RandomForest,8,naive,1.0,9.14349734746978,9.14349734746978,986,CP minimax (prior-costed),1326.45080463,0.07478890229191798,0.7133757961783439
Costcla Direct Marketing,RandomForest,8,naive,1.0,9.14349734746978,9.14349734746978,986,DKW minimax (prior-costed),1327.098321615,0.07720144752714113,0.7006369426751592
Costcla Direct Marketing,RandomForest,8,naive,1.0,9.14349734746978,9.14349734746978,986,Oracle (test),943.981678735,0.9155609167671894,0.044585987261146494
Costcla Direct Marketing,RandomForest,8,split,1.0,9.14349734746978,9.14349734746978,986,Baseline,1431.2063719725002,0.015681544028950542,0.8853503184713376
Costcla Direct Marketing,RandomForest,8,split,1.0,9.14349734746978,9.14349734746978,986,Threshold (cost),1293.003135295,0.14957780458383596,0.6178343949044586
Costcla Direct Marketing,RandomForest,8,split,1.0,9.14349734746978,9.14349734746978,986,CP sum (uncosted),1481.6500793774999,0.0024125452352231603,0.9426751592356688
Costcla Direct Marketing,RandomForest,8,split,1.0,9.14349734746978,9.14349734746978,986,DKW sum (uncosted),1191.9111422424999,0.29191797346200243,0.49044585987261147
Costcla Direct Marketing,RandomForest,8,split,1.0,9.14349734746978,9.14349734746978,986,CP minimax (uncosted),960.40764257,0.5042219541616405,0.28662420382165604
Costcla Direct Marketing,RandomForest,8,split,1.0,9.14349734746978,9.14349734746978,986,DKW minimax (uncosted),960.40764257,0.5042219541616405,0.28662420382165604
Costcla Direct Marketing,RandomForest,8,split,1.0,9.14349734746978,9.14349734746978,986,CP sum (costed),986.0,1.0,0.0
Costcla Direct Marketing,RandomForest,8,split,1.0,9.14349734746978,9.14349734746978,986,DKW sum (costed),986.0,1.0,0.0
Costcla Direct Marketing,RandomForest,8,split,1.0,9.14349734746978,9.14349734746978,986,CP minimax (costed),986.0,1.0,0.0
Costcla Direct Marketing,RandomForest,8,split,1.0,9.14349734746978,9.14349734746978,986,DKW minimax (costed),986.0,1.0,0.0
Costcla Direct Marketing,RandomForest,8,split,1.0,9.14349734746978,9.14349734746978,986,CP sum (prior-costed),986.0,1.0,0.0
Costcla Direct Marketing,RandomForest,8,split,1.0,9.14349734746978,9.14349734746978,986,DKW sum (prior-costed),1191.9111422424999,0.29191797346200243,0.49044585987261147
Costcla Direct Marketing,RandomForest,8,split,1.0,9.14349734746978,9.14349734746978,986,CP minimax (prior-costed),999.1295579775,0.6067551266586249,0.22929936305732485
Costcla Direct Marketing,RandomForest,8,split,1.0,9.14349734746978,9.14349734746978,986,DKW minimax (prior-costed),999.1295579775,0.6067551266586249,0.22929936305732485
Costcla Direct Marketing,RandomForest,8,split,1.0,9.14349734746978,9.14349734746978,986,Oracle (test),939.6139443125,0.8395657418576599,0.11464968152866242
Costcla Direct Marketing,RandomForest,9,naive,1.0,9.517139567228023,9.517139567228023,986,Baseline,1381.4051551999999,0.020506634499396863,0.8471337579617835
Costcla Direct Marketing,RandomForest,9,naive,1.0,9.517139567228023,9.517139567228023,986,Threshold (cost),1315.0820244025,0.028950542822677925,0.802547770700637
Costcla Direct Marketing,RandomForest,9,naive,1.0,9.517139567228023,9.517139567228023,986,CP sum (uncosted),1315.0820244025,0.028950542822677925,0.802547770700637
Costcla Direct Marketing,RandomForest,9,naive,1.0,9.517139567228023,9.517139567228023,986,DKW sum (uncosted),1315.0820244025,0.028950542822677925,0.802547770700637
Costcla Direct Marketing,RandomForest,9,naive,1.0,9.517139567228023,9.517139567228023,986,CP minimax (uncosted),1268.9788956050002,0.06755126658624849,0.6624203821656051
Costcla Direct Marketing,RandomForest,9,naive,1.0,9.517139567228023,9.517139567228023,986,DKW minimax (uncosted),1266.1534391425,0.07840772014475271,0.643312101910828
Costcla Direct Marketing,RandomForest,9,naive,1.0,9.517139567228023,9.517139567228023,986,CP sum (costed),1315.0820244025,0.028950542822677925,0.802547770700637
Costcla Direct Marketing,RandomForest,9,naive,1.0,9.517139567228023,9.517139567228023,986,DKW sum (costed),1315.0820244025,0.028950542822677925,0.802547770700637
Costcla Direct Marketing,RandomForest,9,naive,1.0,9.517139567228023,9.517139567228023,986,CP minimax (costed),1260.5729440925,0.11097708082026538,0.6114649681528662
Costcla Direct Marketing,RandomForest,9,naive,1.0,9.517139567228023,9.517139567228023,986,DKW minimax (costed),1260.5729440925,0.11097708082026538,0.6114649681528662
Costcla Direct Marketing,RandomForest,9,naive,1.0,9.517139567228023,9.517139567228023,986,CP sum (prior-costed),1315.0820244025,0.028950542822677925,0.802547770700637
Costcla Direct Marketing,RandomForest,9,naive,1.0,9.517139567228023,9.517139567228023,986,DKW sum (prior-costed),1315.0820244025,0.028950542822677925,0.802547770700637
Costcla Direct Marketing,RandomForest,9,naive,1.0,9.517139567228023,9.517139567228023,986,CP minimax (prior-costed),1266.1534391425,0.07840772014475271,0.643312101910828
Costcla Direct Marketing,RandomForest,9,naive,1.0,9.517139567228023,9.517139567228023,986,DKW minimax (prior-costed),1258.97314953,0.08685162846803378,0.6369426751592356
Costcla Direct Marketing,RandomForest,9,naive,1.0,9.517139567228023,9.517139567228023,986,Oracle (test),1024.1165402074998,0.7599517490952955,0.1464968152866242
Costcla Direct Marketing,RandomForest,9,split,1.0,9.517139567228023,9.517139567228023,986,Baseline,1483.0307640125,0.014475271411338963,0.9554140127388535
Costcla Direct Marketing,RandomForest,9,split,1.0,9.517139567228023,9.517139567228023,986,Threshold (cost),1251.544453625,0.25331724969843183,0.554140127388535
Costcla Direct Marketing,RandomForest,9,split,1.0,9.517139567228023,9.517139567228023,986,CP sum (uncosted),1179.9411769475,0.15681544028950542,0.6050955414012739
Costcla Direct Marketing,RandomForest,9,split,1.0,9.517139567228023,9.517139567228023,986,DKW sum (uncosted),1209.6200702024998,0.2689987937273824,0.5159235668789809
Costcla Direct Marketing,RandomForest,9,split,1.0,9.517139567228023,9.517139567228023,986,CP minimax (uncosted),1102.7344767725,0.46682750301568154,0.3248407643312102
Costcla Direct Marketing,RandomForest,9,split,1.0,9.517139567228023,9.517139567228023,986,DKW minimax (uncosted),1128.9371171375,0.4234016887816647,0.3885350318471338
Costcla Direct Marketing,RandomForest,9,split,1.0,9.517139567228023,9.517139567228023,986,CP sum (costed),986.0,1.0,0.0
Costcla Direct Marketing,RandomForest,9,split,1.0,9.517139567228023,9.517139567228023,986,DKW sum (costed),986.0,1.0,0.0
Costcla Direct Marketing,RandomForest,9,split,1.0,9.517139567228023,9.517139567228023,986,CP minimax (costed),986.0,1.0,0.0
Costcla Direct Marketing,RandomForest,9,split,1.0,9.517139567228023,9.517139567228023,986,DKW minimax (costed),986.0,1.0,0.0
Costcla Direct Marketing,RandomForest,9,split,1.0,9.517139567228023,9.517139567228023,986,CP sum (prior-costed),1209.6200702024998,0.2689987937273824,0.5159235668789809
Costcla Direct Marketing,RandomForest,9,split,1.0,9.517139567228023,9.517139567228023,986,DKW sum (prior-costed),1209.6200702024998,0.2689987937273824,0.5159235668789809
Costcla Direct Marketing,RandomForest,9,split,1.0,9.517139567228023,9.517139567228023,986,CP minimax (prior-costed),1126.2024424850001,0.5524728588661038,0.2802547770700637
Costcla Direct Marketing,RandomForest,9,split,1.0,9.517139567228023,9.517139567228023,986,DKW minimax (prior-costed),1093.7709469525,0.4837153196622437,0.3057324840764331
Costcla Direct Marketing,RandomForest,9,split,1.0,9.517139567228023,9.517139567228023,986,Oracle (test),1004.04387699,0.8335343787696019,0.11464968152866242
Costcla Direct Marketing,GradientBoosting,0,naive,1.0,8.683044449225276,8.683044449225276,986,Baseline,1506.4838043999998,0.015681544028950542,0.8853503184713376
Costcla Direct Marketing,GradientBoosting,0,naive,1.0,8.683044449225276,8.683044449225276,986,Threshold (cost),1298.1646238274998,0.12665862484921592,0.6305732484076433
Costcla Direct Marketing,GradientBoosting,0,naive,1.0,8.683044449225276,8.683044449225276,986,CP sum (uncosted),1183.205419255,0.16043425814234016,0.5796178343949044
Costcla Direct Marketing,GradientBoosting,0,naive,1.0,8.683044449225276,8.683044449225276,986,DKW sum (uncosted),1183.205419255,0.16043425814234016,0.5796178343949044
Costcla Direct Marketing,GradientBoosting,0,naive,1.0,8.683044449225276,8.683044449225276,986,CP minimax (uncosted),1103.1962958575,0.21592279855247287,0.5222929936305732
Costcla Direct Marketing,GradientBoosting,0,naive,1.0,8.683044449225276,8.683044449225276,986,DKW minimax (uncosted),1108.731504795,0.22677925211097708,0.5095541401273885
Costcla Direct Marketing,GradientBoosting,0,naive,1.0,8.683044449225276,8.683044449225276,986,CP sum (costed),1100.472966535,0.7177322074788902,0.17834394904458598
Costcla Direct Marketing,GradientBoosting,0,naive,1.0,8.683044449225276,8.683044449225276,986,DKW sum (costed),1088.8558220425,0.2762364294330519,0.4713375796178344
Costcla Direct Marketing,GradientBoosting,0,naive,1.0,8.683044449225276,8.683044449225276,986,CP minimax (costed),906.567612395,0.8757539203860072,0.06369426751592357
Costcla Direct Marketing,GradientBoosting,0,naive,1.0,8.683044449225276,8.683044449225276,986,DKW minimax (costed),971.097881155,0.9698431845597105,0.03821656050955414
Costcla Direct Marketing,GradientBoosting,0,naive,1.0,8.683044449225276,8.683044449225276,986,CP sum (prior-costed),1183.205419255,0.16043425814234016,0.5796178343949044
Costcla Direct Marketing,GradientBoosting,0,naive,1.0,8.683044449225276,8.683044449225276,986,DKW sum (prior-costed),1183.205419255,0.16043425814234016,0.5796178343949044
Costcla Direct Marketing,GradientBoosting,0,naive,1.0,8.683044449225276,8.683044449225276,986,CP minimax (prior-costed),1088.8558220425,0.2762364294330519,0.4713375796178344
Costcla Direct Marketing,GradientBoosting,0,naive,1.0,8.683044449225276,8.683044449225276,986,DKW minimax (prior-costed),1066.2835093775,0.2810615199034982,0.45222929936305734
Costcla Direct Marketing,GradientBoosting,0,naive,1.0,8.683044449225276,8.683044449225276,986,Oracle (test),873.8597977975,0.7864897466827503,0.12101910828025478
Costcla Direct Marketing,GradientBoosting,0,split,1.0,8.683044449225276,8.683044449225276,986,Baseline,1484.1851345824998,0.028950542822677925,0.8471337579617835
Costcla Direct Marketing,GradientBoosting,0,split,1.0,8.683044449225276,8.683044449225276,986,Threshold (cost),1000.97969671,0.44632086851628466,0.3375796178343949
Costcla Direct Marketing,GradientBoosting,0,split,1.0,8.683044449225276,8.683044449225276,986,CP sum (uncosted),1555.4158042175,0.009650180940892641,0.9554140127388535
Costcla Direct Marketing,GradientBoosting,0,split,1.0,8.683044449225276,8.683044449225276,986,DKW sum (uncosted),1555.4158042175,0.009650180940892641,0.9554140127388535
Costcla Direct Marketing,GradientBoosting,0,split,1.0,8.683044449225276,8.683044449225276,986,CP minimax (uncosted),959.9625632775,0.5995174909529554,0.2229299363057325
Costcla Direct Marketing,GradientBoosting,0,split,1.0,8.683044449225276,8.683044449225276,986,DKW minimax (uncosted),982.684133985,0.5898673100120627,0.2356687898089172
Costcla Direct Marketing,GradientBoosting,0,split,1.0,8.683044449225276,8.683044449225276,986,CP sum (costed),976.5580581225,0.9879372738238842,0.006369426751592357
Costcla Direct Marketing,GradientBoosting,0,split,1.0,8.683044449225276,8.683044449225276,986,DKW sum (costed),976.5580581225,0.9879372738238842,0.006369426751592357
Costcla Direct Marketing,GradientBoosting,0,split,1.0,8.683044449225276,8.683044449225276,986,CP minimax (costed),986.0,1.0,0.0
Costcla Direct Marketing,GradientBoosting,0,split,1.0,8.683044449225276,8.683044449225276,986,DKW minimax (costed),986.0,1.0,0.0
Costcla Direct Marketing,GradientBoosting,0,split,1.0,8.683044449225276,8.683044449225276,986,CP sum (prior-costed),976.5580581225,0.9879372738238842,0.006369426751592357
Costcla Direct Marketing,GradientBoosting,0,split,1.0,8.683044449225276,8.683044449225276,986,DKW sum (prior-costed),976.5580581225,0.9879372738238842,0.006369426751592357
Costcla Direct Marketing,GradientBoosting,0,split,1.0,8.683044449225276,8.683044449225276,986,CP minimax (prior-costed),996.02756116,0.6899879372738239,0.16560509554140126
Costcla Direct Marketing,GradientBoosting,0,split,1.0,8.683044449225276,8.683044449225276,986,DKW minimax (prior-costed),980.33839391,0.6682750301568154,0.18471337579617833
Costcla Direct Marketing,GradientBoosting,0,split,1.0,8.683044449225276,8.683044449225276,986,Oracle (test),942.2040798099999,0.7828709288299156,0.10828025477707007
Costcla Direct Marketing,GradientBoosting,1,naive,1.0,8.828238358892856,8.828238358892856,986,Baseline,1464.3057111899998,0.026537997587454766,0.8598726114649682
Costcla Direct Marketing,GradientBoosting,1,naive,1.0,8.828238358892856,8.828238358892856,986,Threshold (cost),1168.74913666,0.15681544028950542,0.6178343949044586
Costcla Direct Marketing,GradientBoosting,1,naive,1.0,8.828238358892856,8.828238358892856,986,CP sum (uncosted),1197.73803815,0.20024125452352232,0.5732484076433121
Costcla Direct Marketing,GradientBoosting,1,naive,1.0,8.828238358892856,8.828238358892856,986,DKW sum (uncosted),1202.849109425,0.11218335343787696,0.6624203821656051
Costcla Direct Marketing,GradientBoosting,1,naive,1.0,8.828238358892856,8.828238358892856,986,CP minimax (uncosted),1115.2989634575,0.24246079613992763,0.5222929936305732
Costcla Direct Marketing,GradientBoosting,1,naive,1.0,8.828238358892856,8.828238358892856,986,DKW minimax (uncosted),1116.2989634575,0.2436670687575392,0.5222929936305732
Costcla Direct Marketing,GradientBoosting,1,naive,1.0,8.828238358892856,8.828238358892856,986,CP sum (costed),1224.336535295,0.6055488540410132,0.2484076433121019
Costcla Direct Marketing,GradientBoosting,1,naive,1.0,8.828238358892856,8.828238358892856,986,DKW sum (costed),1143.494129455,0.46562123039806996,0.3248407643312102
Costcla Direct Marketing,GradientBoosting,1,naive,1.0,8.828238358892856,8.828238358892856,986,CP minimax (costed),993.9647293575,0.9083232810615199,0.044585987261146494
Costcla Direct Marketing,GradientBoosting,1,naive,1.0,8.828238358892856,8.828238358892856,986,DKW minimax (costed),1010.17452492,0.9613992762364294,0.03821656050955414
Costcla Direct Marketing,GradientBoosting,1,naive,1.0,8.828238358892856,8.828238358892856,986,CP sum (prior-costed),1197.73803815,0.20024125452352232,0.5732484076433121
Costcla Direct Marketing,GradientBoosting,1,naive,1.0,8.828238358892856,8.828238358892856,986,DKW sum (prior-costed),1197.73803815,0.20024125452352232,0.5732484076433121
Costcla Direct Marketing,GradientBoosting,1,naive,1.0,8.828238358892856,8.828238358892856,986,CP minimax (prior-costed),1142.3190688675,0.31363088057901084,0.4585987261146497
Costcla Direct Marketing,GradientBoosting,1,naive,1.0,8.828238358892856,8.828238358892856,986,DKW minimax (prior-costed),1146.3190688675,0.31845597104945716,0.45222929936305734
Costcla Direct Marketing,GradientBoosting,1,naive,1.0,8.828238358892856,8.828238358892856,986,Oracle (test),980.2418729375,0.9782870928829915,0.01910828025477707
Costcla Direct Marketing,GradientBoosting,1,split,1.0,8.828238358892856,8.828238358892856,986,Baseline,1412.5202931974998,0.025331724969843185,0.8535031847133758
Costcla Direct Marketing,GradientBoosting,1,split,1.0,8.828238358892856,8.828238358892856,986,Threshold (cost),1048.6929126825,0.4330518697225573,0.39490445859872614
Costcla Direct Marketing,GradientBoosting,1,split,1.0,8.828238358892856,8.828238358892856,986,CP sum (uncosted),1550.1970203725,0.0048250904704463205,1.0
Costcla Direct Marketing,GradientBoosting,1,split,1.0,8.828238358892856,8.828238358892856,986,DKW sum (uncosted),1281.959528535,0.09288299155609167,0.7452229299363057
Costcla Direct Marketing,GradientBoosting,1,split,1.0,8.828238358892856,8.828238358892856,986,CP minimax (uncosted),1065.957979505,0.5235223160434258,0.35668789808917195
Costcla Direct Marketing,GradientBoosting,1,split,1.0,8.828238358892856,8.828238358892856,986,DKW minimax (uncosted),1102.1867974375,0.5066344993968637,0.36942675159235666
Costcla Direct Marketing,GradientBoosting,1,split,1.0,8.828238358892856,8.828238358892856,986,CP sum (costed),987.26291936,0.8902291917973462,0.07643312101910828
Costcla Direct Marketing,GradientBoosting,1,split,1.0,8.828238358892856,8.828238358892856,986,DKW sum (costed),987.26291936,0.8902291917973462,0.07643312101910828
Costcla Direct Marketing,GradientBoosting,1,split,1.0,8.828238358892856,8.828238358892856,986,CP minimax (costed),1009.68129233,0.9650180940892642,0.025477707006369428
Costcla Direct Marketing,GradientBoosting,1,split,1.0,8.828238358892856,8.828238358892856,986,DKW minimax (costed),1009.68129233,0.9650180940892642,0.025477707006369428
Costcla Direct Marketing,GradientBoosting,1,split,1.0,8.828238358892856,8.828238358892856,986,CP sum (prior-costed),987.26291936,0.8902291917973462,0.07643312101910828
Costcla Direct Marketing,GradientBoosting,1,split,1.0,8.828238358892856,8.828238358892856,986,DKW sum (prior-costed),987.26291936,0.8902291917973462,0.07643312101910828
Costcla Direct Marketing,GradientBoosting,1,split,1.0,8.828238358892856,8.828238358892856,986,CP minimax (prior-costed),1102.957979505,0.5681544028950543,0.34394904458598724
Costcla Direct Marketing,GradientBoosting,1,split,1.0,8.828238358892856,8.828238358892856,986,DKW minimax (prior-costed),1093.957979505,0.5572979493365501,0.34394904458598724
Costcla Direct Marketing,GradientBoosting,1,split,1.0,8.828238358892856,8.828238358892856,986,Oracle (test),961.26461733,0.8468033775633294,0.10828025477707007
Costcla Direct Marketing,GradientBoosting,2,naive,1.0,9.396140350601648,9.396140350601648,986,Baseline,1493.7809485975,0.019300361881785282,0.8280254777070064
Costcla Direct Marketing,GradientBoosting,2,naive,1.0,9.396140350601648,9.396140350601648,986,Threshold (cost),1321.8339441925,0.17490952955367914,0.5477707006369427
Costcla Direct Marketing,GradientBoosting,2,naive,1.0,9.396140350601648,9.396140350601648,986,CP sum (uncosted),1321.8339441925,0.17490952955367914,0.5477707006369427
Costcla Direct Marketing,GradientBoosting,2,naive,1.0,9.396140350601648,9.396140350601648,986,DKW sum (uncosted),1321.8339441925,0.17490952955367914,0.5477707006369427
Costcla Direct Marketing,GradientBoosting,2,naive,1.0,9.396140350601648,9.396140350601648,986,CP minimax (uncosted),1228.564731385,0.30156815440289503,0.4140127388535032
Costcla Direct Marketing,GradientBoosting,2,naive,1.0,9.396140350601648,9.396140350601648,986,DKW minimax (uncosted),1229.564731385,0.3027744270205066,0.4140127388535032
Costcla Direct Marketing,GradientBoosting,2,naive,1.0,9.396140350601648,9.396140350601648,986,CP sum (costed),1125.9003091700001,0.6851628468033776,0.17197452229299362
Costcla Direct Marketing,GradientBoosting,2,naive,1.0,9.396140350601648,9.396140350601648,986,DKW sum (costed),1125.9003091700001,0.6851628468033776,0.17197452229299362
Costcla Direct Marketing,GradientBoosting,2,naive,1.0,9.396140350601648,9.396140350601648,986,CP minimax (costed),983.996345535,0.9638118214716526,0.03184713375796178
Costcla Direct Marketing,GradientBoosting,2,naive,1.0,9.396140350601648,9.396140350601648,986,DKW minimax (costed),983.996345535,0.9638118214716526,0.03184713375796178
