seed,method,fit,Accuracy,G-Mean,F1
0,Baseline,True,0.9197860962566845,0.9198662110077999,0.9166666666666666
0,SMOTE,True,0.7566844919786097,0.7302967433402214,0.6956521739130435
0,Balanced Weights,True,0.9278074866310161,0.9283452770629391,0.9260273972602739
0,BMR,True,0.9331550802139037,0.9336995618478525,0.9315068493150684
0,Threshold,True,0.9598930481283422,0.9607391033447126,0.9602122015915119
0,Slacks Deltas,True,0.9625668449197861,0.9622438323794542,0.9642857142857143
0,Min Deltas,True,0.9598930481283422,0.9606794615963021,0.9604221635883905
0,Max Deltas,True,0.8582887700534759,0.8533493588238806,0.8427299703264095
0,Avg Deltas,True,0.9090909090909091,0.9086479107118585,0.9044943820224719
0,F Deltas,True,0.9598930481283422,0.9606794615963021,0.9604221635883905
0,CP Sum,True,0.9438502673796791,0.9446810515038045,0.9433962264150944
0,CP Minimax,True,0.9518716577540107,0.9501995809625294,0.955
0,DKW Sum,True,0.9438502673796791,0.9446810515038045,0.9433962264150944
0,DKW Minimax,True,0.9518716577540107,0.9501995809625294,0.955
1,Baseline,True,0.93048128342246,0.9311954970451868,0.9293478260869565
1,SMOTE,True,0.9224598930481284,0.9229909715032858,0.9205479452054794
1,Balanced Weights,True,0.9385026737967914,0.9393283632244295,0.9380053908355795
1,BMR,True,0.9037433155080213,0.9029864978971809,0.8983050847457628
1,Threshold,True,0.9385026737967914,0.9390538262133855,0.9399477806788512
1,Slacks Deltas,True,0.9438502673796791,0.9430419802315348,0.9468354430379747
1,Min Deltas,True,0.9278074866310161,0.9285612753686804,0.926829268292683
1,Max Deltas,True,0.9278074866310161,0.9285612753686804,0.926829268292683
1,Avg Deltas,True,0.9278074866310161,0.9285612753686804,0.926829268292683
1,F Deltas,True,0.9278074866310161,0.9285612753686804,0.926829268292683
1,CP Sum,True,0.93048128342246,0.9311954970451868,0.9293478260869565
1,CP Minimax,True,0.9411764705882353,0.9414913483573056,0.9430051813471503
1,DKW Sum,True,0.93048128342246,0.9311954970451868,0.9293478260869565
1,DKW Minimax,True,0.9491978609625669,0.9492191771495364,0.9511568123393316
2,Baseline,True,0.9331550802139037,0.9339756727167782,0.9336870026525199
2,SMOTE,True,0.6844919786096256,0.6283882516977819,0.5661764705882353
2,Balanced Weights,True,0.9171122994652406,0.917480528394369,0.9146005509641874
2,BMR,True,0.9438502673796791,0.9444080705068372,0.9451697127937336
2,Threshold,True,0.9438502673796791,0.9444080705068372,0.9451697127937336
2,Slacks Deltas,True,0.8957219251336899,0.886092387529614,0.908235294117647
2,Min Deltas,True,0.9385026737967914,0.9385045112636519,0.9408740359897172
2,Max Deltas,True,0.9278074866310161,0.9285612753686804,0.926829268292683
2,Avg Deltas,True,0.9358288770053476,0.936671134808254,0.9361702127659575
2,F Deltas,True,0.9385026737967914,0.9385045112636519,0.9408740359897172
2,CP Sum,True,0.9411764705882353,0.9410652377455918,0.9435897435897436
2,CP Minimax,True,0.9197860962566845,0.9149946987102234,0.9271844660194175
2,DKW Sum,True,0.9411764705882353,0.9410652377455918,0.9435897435897436
2,DKW Minimax,True,0.9171122994652406,0.9119996180107112,0.9249394673123487
3,Baseline,True,0.8957219251336899,0.8956435331593634,0.8913649025069638
3,SMOTE,True,0.8877005347593583,0.887481577067785,0.88268156424581
3,Balanced Weights,True,0.8957219251336899,0.8956435331593634,0.8913649025069638
3,BMR,True,0.7299465240641712,0.6942991300954381,0.6505190311418685
3,Threshold,True,0.7379679144385026,0.7069345669009168,0.6666666666666666
3,Slacks Deltas,True,0.9385026737967914,0.9389012709648419,0.9402597402597402
3,Min Deltas,True,0.9385026737967914,0.9373437892107882,0.9420654911838791
3,Max Deltas,True,0.9411764705882353,0.9414913483573056,0.9430051813471503
3,Avg Deltas,True,0.9385026737967914,0.9387181719405836,0.9405684754521964
3,F Deltas,True,0.8877005347593583,0.8872071423255657,0.8820224719101124
3,CP Sum,True,0.8957219251336899,0.8956435331593634,0.8913649025069638
3,CP Minimax,True,0.946524064171123,0.9464232383010656,0.9487179487179487
3,DKW Sum,True,0.8957219251336899,0.8956435331593634,0.8913649025069638
3,DKW Minimax,True,0.946524064171123,0.9464232383010656,0.9487179487179487
4,Baseline,True,0.9438502673796791,0.9446810515038045,0.9433962264150944
4,SMOTE,True,0.7593582887700535,0.7337993857053428,0.7
4,Balanced Weights,True,0.9331550802139037,0.9338222878686044,0.9318801089918256
4,BMR,True,0.8823529411764706,0.8799766896679562,0.8728323699421965
4,Threshold,True,0.9545454545454546,0.954336298740107,0.9565217391304348
4,Slacks Deltas,False,,,
4,Min Deltas,True,0.9598930481283422,0.9601425191445215,0.9612403100775194
4,Max Deltas,True,0.8983957219251337,0.8972893653265959,0.8920454545454546
4,Avg Deltas,True,0.9491978609625669,0.9498829457662133,0.9501312335958005
4,F Deltas,True,0.9491978609625669,0.9498829457662133,0.9501312335958005
4,CP Sum,True,0.9438502673796791,0.9446810515038045,0.9433962264150944
4,CP Minimax,True,0.9625668449197861,0.9627200875921468,0.9639175257731959
4,DKW Sum,True,0.9438502673796791,0.9446810515038045,0.9433962264150944
4,DKW Minimax,True,0.9598930481283422,0.9599336270805096,0.961439588688946
5,Baseline,True,0.9197860962566845,0.9202398745597231,0.9175824175824175
5,SMOTE,True,0.7112299465240641,0.6679474875720742,0.6170212765957447
5,Balanced Weights,True,0.893048128342246,0.8925674730144483,0.8876404494382022
5,BMR,True,0.7647058823529411,0.7407549856180171,0.7086092715231788
5,Threshold,True,0.9491978609625669,0.9473158123061375,0.9526184538653366
5,Slacks Deltas,True,0.9411764705882353,0.9398467143318309,0.9447236180904522
5,Min Deltas,True,0.946524064171123,0.9448326735337519,0.95
5,Max Deltas,True,0.946524064171123,0.9461658996999678,0.9489795918367347
5,Avg Deltas,True,0.9491978609625669,0.9487059469540552,0.9516539440203562
5,F Deltas,True,0.9037433155080213,0.9032878555627559,0.898876404494382
5,CP Sum,True,0.9197860962566845,0.9202398745597231,0.9175824175824175
5,CP Minimax,True,0.9518716577540107,0.9520069046706595,0.9536082474226805
5,DKW Sum,True,0.9197860962566845,0.9202398745597231,0.9175824175824175
5,DKW Minimax,True,0.9518716577540107,0.95178117688926,0.9538461538461539
6,Baseline,True,0.893048128342246,0.8915558282417286,0.8857142857142857
6,SMOTE,True,0.8796791443850267,0.8779395340947057,0.8710601719197708
6,Balanced Weights,True,0.9251336898395722,0.9255946183440785,0.9230769230769231
6,BMR,True,0.9679144385026738,0.9670106427306144,0.9696969696969697
6,Threshold,True,0.9679144385026738,0.9670106427306144,0.9696969696969697
6,Slacks Deltas,True,0.9598930481283422,0.9584402168804825,0.9624060150375939
6,Min Deltas,True,0.9705882352941176,0.9698506213644789,0.9721518987341772
6,Max Deltas,True,0.8903743315508021,0.8886751879869212,0.8825214899713467
6,Avg Deltas,True,0.9037433155080213,0.9029864978971809,0.8983050847457628
6,F Deltas,True,0.9705882352941176,0.9698506213644789,0.9721518987341772
6,CP Sum,True,0.9679144385026738,0.9670106427306144,0.9696969696969697
6,CP Minimax,True,0.9197860962566845,0.913067055706528,0.9282296650717703
6,DKW Sum,True,0.9679144385026738,0.9670106427306144,0.9696969696969697
6,DKW Minimax,True,0.9144385026737968,0.9069595152157381,0.9238095238095239
7,Baseline,True,0.9518716577540107,0.9527439093916937,0.9518716577540107
7,SMOTE,True,0.9358288770053476,0.936441710371274,0.9344262295081968
7,Balanced Weights,True,0.9705882352941176,0.9713854763119241,0.9709762532981531
7,BMR,True,0.9545454545454546,0.9554164080758257,0.9544235924932976
7,Threshold,True,0.9572192513368984,0.9571390545508289,0.958974358974359
7,Slacks Deltas,True,0.9625668449197861,0.9622438323794542,0.9642857142857143
7,Min Deltas,True,0.9438502673796791,0.9423429915421655,0.9473684210526315
7,Max Deltas,True,0.8262032085561497,0.816496580927726,0.8
7,Avg Deltas,True,0.9598930481283422,0.9606794615963021,0.9604221635883905
7,F Deltas,True,0.9598930481283422,0.9603215333194982,0.961038961038961
7,CP Sum,True,0.9625668449197861,0.9630771244450153,0.9635416666666666
7,CP Minimax,True,0.9625668449197861,0.9622438323794542,0.9642857142857143
7,DKW Sum,True,0.9625668449197861,0.9630771244450153,0.9635416666666666
7,DKW Minimax,True,0.9625668449197861,0.9622438323794542,0.9642857142857143
8,Baseline,True,0.9090909090909091,0.9086479107118585,0.9044943820224719
8,SMOTE,True,0.6577540106951871,0.5915171726459204,0.518796992481203
8,Balanced Weights,True,0.9197860962566845,0.9206289461537716,0.9197860962566845
8,BMR,True,0.9438502673796791,0.9446203958774616,0.943089430894309
8,Threshold,True,0.9679144385026738,0.9680766110602105,0.9690721649484536
8,Slacks Deltas,True,0.9572192513368984,0.95556632670219,0.96
8,Min Deltas,True,0.9598930481283422,0.9587988474699763,0.9622166246851386
8,Max Deltas,True,0.9224598930481284,0.922649473680038,0.9196675900277008
8,Avg Deltas,True,0.9224598930481284,0.922649473680038,0.9196675900277008
8,F Deltas,True,0.9652406417112299,0.9650533094016661,0.9667519181585678
8,CP Sum,True,0.9652406417112299,0.9659434980508589,0.9658792650918635
8,CP Minimax,True,0.9358288770053476,0.9311493468532593,0.941747572815534
8,DKW Sum,True,0.9652406417112299,0.9659434980508589,0.9658792650918635
8,DKW Minimax,True,0.9278074866310161,0.9221525238163802,0.9349397590361446
9,Baseline,True,0.8850267379679144,0.882885711452609,0.8760806916426513
9,SMOTE,True,0.9037433155080213,0.9029864978971809,0.8983050847457628
9,Balanced Weights,True,0.9037433155080213,0.9029864978971809,0.8983050847457628
9,BMR,True,0.8181818181818182,0.8070204776101108,0.7888198757763976
9,Threshold,True,0.9598930481283422,0.9606794615963021,0.9604221635883905
9,Slacks Deltas,True,0.9759358288770054,0.9760049126193463,0.9768637532133676
9,Min Deltas,True,0.9732620320855615,0.9734330901975411,0.9742268041237113
9,Max Deltas,True,0.8957219251336899,0.8944271909999159,0.8888888888888888
9,Avg Deltas,True,0.8957219251336899,0.8944271909999159,0.8888888888888888
9,F Deltas,True,0.9732620320855615,0.9734330901975411,0.9742268041237113
9,CP Sum,True,0.9090909090909091,0.9086479107118585,0.9044943820224719
9,CP Minimax,True,0.9732620320855615,0.9734330901975411,0.9742268041237113
9,DKW Sum,True,0.9090909090909091,0.9086479107118585,0.9044943820224719
9,DKW Minimax,True,0.9732620320855615,0.9734330901975411,0.9742268041237113
