seed,method,fit,Accuracy,G-Mean,F1
0,Baseline,True,0.539553752535497,0.303315017762062,0.1684981684981685
0,SMOTE,True,0.6004056795131846,0.51279914485397,0.41887905604719766
0,Balanced Weights,True,0.5699797160243407,0.47813079120460583,0.3764705882352941
0,BMR,True,0.6734279918864098,0.6422183775355891,0.5903307888040712
0,Threshold,True,0.6734279918864098,0.6422183775355891,0.5903307888040712
0,Slacks Deltas,False,,,
0,Min Deltas,True,0.7099391480730223,0.7086067010621079,0.6963906581740976
0,Max Deltas,True,0.7079107505070994,0.7044128979967627,0.7272727272727273
0,Avg Deltas,True,0.7221095334685599,0.7219999658014423,0.7175257731958763
0,F Deltas,True,0.7099391480730223,0.7086067010621079,0.6963906581740976
0,CP Sum,True,0.6774847870182555,0.647731082746193,0.5974683544303797
0,CP Minimax,True,0.7119675456389453,0.7109953609498314,0.72265625
0,DKW Sum,True,0.6774847870182555,0.647731082746193,0.5974683544303797
0,DKW Minimax,True,0.7119675456389453,0.7109953609498314,0.72265625
1,Baseline,True,0.5070993914807302,0.0,0.0
1,SMOTE,True,0.5557809330628803,0.41186117761890306,0.2912621359223301
1,Balanced Weights,True,0.5841784989858012,0.4624500862844841,0.35331230283911674
1,BMR,True,0.6713995943204868,0.6467392093713443,0.599009900990099
1,Threshold,True,0.6713995943204868,0.6467392093713443,0.599009900990099
1,Slacks Deltas,False,,,
1,Min Deltas,True,0.6206896551724138,0.5410552104367361,0.45481049562682213
1,Max Deltas,True,0.6206896551724138,0.5410552104367361,0.45481049562682213
1,Avg Deltas,True,0.6206896551724138,0.5410552104367361,0.45481049562682213
1,F Deltas,True,0.6206896551724138,0.5410552104367361,0.45481049562682213
1,CP Sum,True,0.6734279918864098,0.6494061864978871,0.6024691358024692
1,CP Minimax,True,0.7119675456389453,0.7115507899995412,0.7041666666666667
1,DKW Sum,True,0.6734279918864098,0.6494061864978871,0.6024691358024692
1,DKW Minimax,True,0.7119675456389453,0.7113888346565991,0.702928870292887
2,Baseline,True,0.5070993914807302,0.0,0.0
2,SMOTE,True,0.6085192697768763,0.5198290317231448,0.42729970326409494
2,Balanced Weights,True,0.5740365111561866,0.4309048762147848,0.3137254901960784
2,BMR,True,0.6795131845841785,0.6716603099904452,0.6425339366515838
2,Threshold,True,0.6795131845841785,0.6716603099904452,0.6425339366515838
2,Slacks Deltas,False,,,
2,Min Deltas,False,,,
2,Max Deltas,False,,,
2,Avg Deltas,False,,,
2,F Deltas,False,,,
2,CP Sum,True,0.6795131845841785,0.6716603099904452,0.6425339366515838
2,CP Minimax,True,0.7018255578093306,0.701145447301489,0.7111984282907662
2,DKW Sum,True,0.6795131845841785,0.6716603099904452,0.6425339366515838
2,DKW Minimax,True,0.6896551724137931,0.6889605697474033,0.6792452830188679
3,Baseline,True,0.5070993914807302,0.0,0.0
3,SMOTE,True,0.6288032454361054,0.556902071908045,0.47564469914040114
3,Balanced Weights,True,0.5841784989858012,0.48026056028089265,0.3768996960486322
3,BMR,True,0.6774847870182555,0.6641929413765895,0.6276346604215457
3,Threshold,True,0.6774847870182555,0.6641929413765895,0.6276346604215457
3,Slacks Deltas,False,,,
3,Min Deltas,True,0.6896551724137931,0.6885303726590963,0.6765327695560254
3,Max Deltas,True,0.6795131845841785,0.679433315071928,0.684
3,Avg Deltas,True,0.6795131845841785,0.679433315071928,0.684
3,F Deltas,True,0.6896551724137931,0.6885303726590963,0.6765327695560254
3,CP Sum,True,0.6754563894523327,0.6640938007026472,0.6296296296296297
3,CP Minimax,True,0.6876267748478702,0.684021033055674,0.6637554585152838
3,DKW Sum,True,0.6754563894523327,0.6640938007026472,0.6296296296296297
3,DKW Minimax,True,0.6876267748478702,0.684021033055674,0.6637554585152838
4,Baseline,True,0.6166328600405679,0.5139694631527226,0.41846153846153844
4,SMOTE,True,0.6024340770791075,0.4897299163278695,0.3875
4,Balanced Weights,True,0.6085192697768763,0.5122210171111395,0.4169184290030212
4,BMR,True,0.6693711967545639,0.6353250035078932,0.5809768637532133
4,Threshold,True,0.6693711967545639,0.6353250035078932,0.5809768637532133
4,Slacks Deltas,False,,,
4,Min Deltas,True,0.6592292089249493,0.613510441417581,0.5508021390374331
4,Max Deltas,True,0.6592292089249493,0.613510441417581,0.5508021390374331
4,Avg Deltas,True,0.6592292089249493,0.613510441417581,0.5508021390374331
4,F Deltas,True,0.7302231237322515,0.7302854732417888,0.7291242362525459
4,CP Sum,True,0.6693711967545639,0.6353250035078932,0.5809768637532133
4,CP Minimax,True,0.7261663286004056,0.7251053563295322,0.7145877378435518
4,DKW Sum,True,0.6693711967545639,0.6353250035078932,0.5809768637532133
4,DKW Minimax,True,0.7261663286004056,0.7251053563295322,0.7145877378435518
5,Baseline,True,0.5070993914807302,0.0,0.0
5,SMOTE,True,0.6085192697768763,0.506923261860844,0.40978593272171254
5,Balanced Weights,True,0.6064908722109533,0.5348743169936503,0.44886363636363635
5,BMR,True,0.6713995943204868,0.6583931055847118,0.6214953271028038
5,Threshold,True,0.6774847870182555,0.6672589961186245,0.6344827586206897
5,Slacks Deltas,False,,,
5,Min Deltas,True,0.6572008113590264,0.6121271015707165,0.5493333333333333
5,Max Deltas,True,0.6430020283975659,0.5855882343822437,0.5138121546961326
5,Avg Deltas,True,0.6430020283975659,0.5855882343822437,0.5138121546961326
5,F Deltas,True,0.6572008113590264,0.6121271015707165,0.5493333333333333
5,CP Sum,True,0.6754563894523327,0.6655546280831972,0.6330275229357798
5,CP Minimax,True,0.6815415821501014,0.6746192341692543,0.647191011235955
5,DKW Sum,True,0.6713995943204868,0.6591926724591743,0.6232558139534884
5,DKW Minimax,True,0.6835699797160243,0.6769576094101252,0.6502242152466368
6,Baseline,True,0.5070993914807302,0.0,0.0
6,SMOTE,True,0.5598377281947262,0.46998817952038846,0.3673469387755102
6,Balanced Weights,True,0.5720081135902637,0.43697425788896677,0.3215434083601286
6,BMR,True,0.6673427991886409,0.6364769286144127,0.583756345177665
6,Threshold,True,0.6673427991886409,0.6364769286144127,0.583756345177665
6,Slacks Deltas,False,,,
6,Min Deltas,False,,,
6,Max Deltas,False,,,
6,Avg Deltas,False,,,
6,F Deltas,False,,,
6,CP Sum,True,0.6673427991886409,0.6425258797689315,0.594059405940594
6,CP Minimax,True,0.6673427991886409,0.6573171560376309,0.6238532110091743
6,DKW Sum,True,0.6673427991886409,0.6425258797689315,0.594059405940594
6,DKW Minimax,True,0.6673427991886409,0.6573171560376309,0.6238532110091743
7,Baseline,True,0.5192697768762677,0.15713484026367722,0.04819277108433735
7,SMOTE,True,0.5943204868154158,0.4911731149061239,0.3902439024390244
7,Balanced Weights,True,0.5801217038539553,0.4441665798068152,0.3300970873786408
7,BMR,True,0.7484787018255578,0.747759341581107,0.7394957983193278
7,Threshold,True,0.7363083164300203,0.7355745773527906,0.7450980392156863
7,Slacks Deltas,False,,,
7,Min Deltas,False,,,
7,Max Deltas,False,,,
7,Avg Deltas,False,,,
7,F Deltas,False,,,
7,CP Sum,True,0.7099391480730223,0.6912147117775908,0.6537530266343826
7,CP Minimax,True,0.7464503042596349,0.7464814585113515,0.7484909456740443
7,DKW Sum,True,0.7484787018255578,0.747759341581107,0.7394957983193278
7,DKW Minimax,True,0.7505070993914807,0.7505717984918951,0.7494908350305499
8,Baseline,True,0.5070993914807302,0.0,0.0
8,SMOTE,True,0.592292089249493,0.5129917093162037,0.4207492795389049
8,Balanced Weights,True,0.6064908722109533,0.5694268289958306,0.5025641025641026
8,BMR,True,0.640973630831643,0.6168418169680894,0.5651105651105651
8,Threshold,True,0.640973630831643,0.6168418169680894,0.5651105651105651
8,Slacks Deltas,True,0.6693711967545639,0.6639946452260658,0.6385809312638581
8,Min Deltas,True,0.6855983772819473,0.6761912214020783,0.7176684881602914
8,Max Deltas,True,0.6855983772819473,0.6716480559869962,0.7237076648841355
8,Avg Deltas,True,0.6855983772819473,0.6716480559869962,0.7237076648841355
8,F Deltas,True,0.6855983772819473,0.6761912214020783,0.7176684881602914
8,CP Sum,True,0.640973630831643,0.6168418169680894,0.5651105651105651
8,CP Minimax,True,0.6815415821501014,0.6806315150353084,0.6694736842105263
8,DKW Sum,True,0.640973630831643,0.6168418169680894,0.5651105651105651
